,rank,movie_name,movie_url,movie_year,genre,director_name,rating,cast_and_crew
35,36.0,The Mandalorian,https://www.imdb.com/title/tt8111088/,2019– ,Action,Jon Favreau,8.7,"['Pedro Pascal' 'Carl Weathers' 'Giancarlo Esposito' 'Chris Bartlett'
 'Barry Lowin' 'Gina Carano' 'Leilani Shiu' 'Misty Rosas' 'Omid Abtahi'
 'Temuera Morrison' 'Ming-Na Wen' ""Katy M. O'Brian"" 'Rio Hackford'
 'Amy Sedaris' 'Emily Swallow' 'Nick Nolte' 'Werner Herzog'
 'Taika Waititi']"
36,37.0,Succession,https://www.imdb.com/title/tt7660850/,2018– ,Drama,Jesse Armstrong,8.8,"['Nicholas Braun' 'Brian Cox' 'Kieran Culkin' 'Peter Friedman'
 'Matthew Macfadyen' 'Alan Ruck' 'Sarah Snook' 'Jeremy Strong'
 'J. Smith-Cameron' 'Dagmara Dominczyk' 'Justine Lupe' 'David Rasche'
 'Scott Nicholson' 'Hiam Abbass' 'Fisher Stevens' 'Arian Moayed'
 'Rob Yang' 'Juliana Canfield']"
37,38.0,Fauda,https://www.imdb.com/title/tt4565380/,2015– ,Action,Avi Issacharoff,8.3,"['Lior Raz' 'Itzik Cohen' 'Neta Garty' 'Rona-Lee Shimon' 'Doron Ben-David'
 'Jonathan Avigdori' 'Assaf Cohen' 'Yaakov Zada-Daniel' 'Boaz Konforty'
 'Idan Amedi' 'Aylam Orian' 'Matt Gottlieb' 'Tsahi Halevi' ""Shadi Mar'i""
 'Laetitia Eido' 'Adam Karst' 'Meirav Shirom' 'Jameel Khoury']"
38,39.0,Cunk on Earth,https://www.imdb.com/title/tt16867040/,2022– ,Documentary,Diane Morgan,8.3,"['Diane Morgan' 'Jim Al-Khalili' 'Shirley J. Thompson' 'Douglas Hedley'
 'Ruth Adams' 'Ashley Jackson' 'John Man' 'Brian Klaas' 'Nigel Spivey'
 'Laura Ashe' 'Paul Bahn' 'Kate Cooper' 'Martin Andrews' 'John Agar'
 'Lyndsay Coo' 'Kathleen Burk' 'Irving Finkel' 'Gus Casely-Hayford']"
39,40.0,House of the Dragon,https://www.imdb.com/title/tt11198330/,2022– ,Action,Ryan J. Condal,8.5,"['Rhys Ifans' 'Matt Smith' 'Fabien Frankel' 'Graham McTavish'
 'Paddy Considine' 'Bill Paterson' 'Eve Best' 'Steve Toussaint'
 'Jefferson Hall' ""Emma D'Arcy"" 'Gavin Spokes' 'Sonoya Mizuno'
 'Matthew Needham' 'Olivia Cooke' 'Milly Alcock' 'Emily Carey'
 'David Horovitch' 'Kurt Egyiawan']"
40,41.0,The Sopranos,https://www.imdb.com/title/tt0141842/,1999–2007,Crime,David Chase,9.2,"['James Gandolfini' 'Lorraine Bracco' 'Edie Falco' 'Michael Imperioli'
 'Steven Van Zandt' 'Robert Iler' 'Tony Sirico' 'Jamie-Lynn Sigler'
 'Dominic Chianese' 'Aida Turturro' 'Steve Schirripa' 'Drea de Matteo'
 'Dan Grimaldi' 'Joseph R. Gannascoli' 'Sharon Angela' 'John Ventimiglia'
 'Vincent Curatola' 'Frank Vincent']"
41,42.0,New Amsterdam,https://www.imdb.com/title/tt7817340/,2018–2023,Drama,Ryan Eggold,8.0,"['Ryan Eggold' 'Janet Montgomery' 'Jocko Sims' 'Tyler Labine'
 'Freema Agyeman' 'Alejandro Hernandez' 'Anupam Kher' 'Debra Monk'
 'Matthew Jeffers' 'Megan Byrne' 'Em Grosland' 'Mike Doyle'
 'Christine Chang' 'Olivia Khoshatefeh' 'Stacey Raymond'
 'Sandra Mae Frank' 'Shiva Kalaiselvan' 'Conner Marx']"
42,43.0,Jack Ryan,https://www.imdb.com/title/tt5057054/,2018– ,Action,Carlton Cuse,8.0,"['John Krasinski' 'Wendell Pierce' 'Michael Kelly' 'John Hoogenakker'
 'Kevin Kent' 'Abbie Cornish' 'Noomi Rapace' 'Nina Hoss' 'Ali Suliman'
 'Jordi Molla' 'Peter Guinness' 'Dina Shihabi' 'Francisco Denis'
 'Alexej Manvelov' 'Cristina Umana' 'James Cosmo' 'Betty Gabriel'
 'Jovan Adepo']"
43,44.0,Anne Rice's Mayfair Witches,https://www.imdb.com/title/tt15428778/,2023– ,Drama,Alexandra Daddario,6.5,"['Alexandra Daddario' 'Tongayi Chirisa' 'Jack Huston' 'Harry Hamlin'
 'Beth Grant' 'Hannah Alline' 'Ravi Naidu' 'Jen Richards' 'Ian Hoch'
 'Annabeth Gish' 'Geraldine Singer' 'Emma Rose Smith' 'Madison Wolfe'
 'Deneen Tyler' 'Nadine Lewington' 'Keyara Milliner' 'Melissa Chambers'
 'Dennis Boutsikaris']"
44,45.0,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,1999– ,Crime,Dick Wolf,8.1,"['Mariska Hargitay' 'Christopher Meloni' 'Ice-T' 'Dann Florek'
 'Richard Belzer' 'Kelli Giddish' 'BD Wong' 'Tamara Tunie'
 'Peter Scanavino' 'Raul Esparza' 'Diane Neal' 'Stephanie March'
 'Danny Pino' 'Mike Doyle' 'Joel de la Fuente' 'Joanna Merlin'
 'Caren Browning' 'Lynn Marocola']"
45,46.0,Teen Wolf,https://www.imdb.com/title/tt1567432/,2011–2017,Action,Jeff Davis,7.7,"['Tyler Posey' 'Holland Roden' ""Dylan O'Brien"" 'Linden Ashby' 'JR Bourne'
 'Melissa Ponzio' 'Tyler Hoechlin' 'Shelley Hennig' 'Dylan Sprayberry'
 'Crystal Reed' 'Ryan Kelley' 'Arden Cho' 'Seth Gilliam' 'Ian Bohen'
 'Khylin Rhambo' 'Orny Adams' 'Daniel Sharman' 'Cody Christian']"
46,47.0,Supernatural,https://www.imdb.com/title/tt0460681/,2005–2020,Drama,Eric Kripke,8.4,"['Jared Padalecki' 'Jensen Ackles' 'Jim Beaver' 'Misha Collins'
 'Mark Sheppard' 'Alexander Calvert' 'Mark Pellegrino' 'Samantha Smith'
 'Ruth Connell' 'Rob Benedict' 'Kim Rhodes' 'Osric Chau'
 'David Haydn-Jones' 'Curtis Armstrong' 'Lisa Berry' 'Genevieve Padalecki'
 'Jeffrey Dean Morgan' 'Emily Swallow']"
47,48.0,Severance,https://www.imdb.com/title/tt11280740/,2022– ,Drama,Dan Erickson,8.7,"['Adam Scott' 'Zach Cherry' 'Britt Lower' 'Tramell Tillman' 'Jen Tullock'
 'Dichen Lachman' 'Michael Chernus' 'John Turturro' 'Christopher Walken'
 'Patricia Arquette' 'Gwendoline Christie' 'Robby Benson' 'Alia Shawkat'
 'Merritt Wever' 'John Noble' 'Olafur Darri Olafsson' 'Bob Balaban'
 'Stefano Carannante']"
48,49.0,Star Trek: Picard,https://www.imdb.com/title/tt8806524/,2020–2023,Action,Kirsten Beyer,7.3,"['Patrick Stewart' 'Alison Pill' 'Michelle Hurd' 'Santiago Cabrera'
 'Jeri Ryan' 'Evan Evagora' 'Isa Briones' 'Kay Bess' 'Orla Brady'
 'Brent Spiner' 'Harry Treadaway' 'John de Lancie' 'Peyton List'
 'Sol Rodriguez' 'Annie Wersching' 'Tamlyn Tomita' 'Madeline Wise'
 'Dylan Von Halle']"
49,50.0,National Treasure: Edge of History,https://www.imdb.com/title/tt12580982/,2022– ,Action,Lisette Olivera,5.4,"['Lisette Olivera' 'Zuri Reed' 'Antonio Cipriano' 'Jordan Rodrigues'
 'Jake Austin Walker' 'Catherine Zeta-Jones' 'Breeda Wool' 'Lyndon Smith'
 'Armando Riesco' 'Darri Ingolfsson' 'Salena Qureshi' 'Dustin Ingram'
 'Tommy Savas' 'Joseph D. Reitman' 'Jacob Vargas' 'Alejandro Edda'
 'Patrick Brennan' 'Kathleen York']"
50,51.0,Andor,https://www.imdb.com/title/tt9253284/,2022– ,Action,Tony Gilroy,8.4,"['Diego Luna' 'Kyle Soller' 'Stellan Skarsgard' ""Genevieve O'Reilly""
 'Denise Gough' 'Adria Arjona' 'Jacob James Beswick' 'Varada Sethu'
 'Faye Marsay' 'Anton Lesser' 'Michael Jenn' 'Robert Emms' 'Dave Chapman'
 'Elizabeth Dulau' 'Joplin Sibtain' 'Alastair Mackenzie'
 'Bronte Carmichael' 'Noof Ousellam']"
51,52.0,Kaleidoscope,https://www.imdb.com/title/tt15438246/,2023,Action,Eric Garcia,6.7,"['Giancarlo Esposito' 'Rufus Sewell' 'Paz Vega' 'Rosaline Elbay'
 'Jai Courtney' 'Tati Gabrielle' 'Peter Mark Kendall' 'Niousha Noor'
 'Bubba Weiler' 'Jordan Mendoza' 'Hemky Madera' 'John Hans Tester'
 'Soojeong Son' 'Stacey Oristano' 'Whit Washing' 'Nate Katsuki'
 'Patch Darragh' 'Susan Varon']"
52,53.0,NCIS,https://www.imdb.com/title/tt0364845/,2003– ,Action,Donald P. Bellisario,7.8,"['David McCallum' 'Mark Harmon' 'Sean Murray' 'Pauley Perrette'
 'Brian Dietzen' 'Rocky Carroll' 'Michael Weatherly' 'Cote de Pablo'
 'Emily Wickersham' 'Wilmer Valderrama' 'Diona Reasonover' 'Maria Bello'
 'Lauren Holly' 'Joe Spano' 'Sasha Alexander' 'Duane Henry' 'Katrina Law'
 'Gary Cole']"
53,54.0,Vikings,https://www.imdb.com/title/tt2306299/,2013–2020,Action,Michael Hirst,8.5,"['Katheryn Winnick' 'Gustaf Skarsgard' 'Alexander Ludwig' 'Georgia Hirst'
 'Alex Hogh Andersen' 'Jordan Patrick Smith' 'Marco Ilso' 'Peter Franzen'
 'Travis Fimmel' 'Clive Standen' 'John Kavanagh' 'Jennie Jacques'
 'Maude Hirst' 'Moe Dunford' 'Alyssa Sutherland' 'Linus Roache'
 'George Blagden' 'Adam Copeland']"
54,55.0,Peaky Blinders,https://www.imdb.com/title/tt2442560/,2013–2022,Crime,Steven Knight,8.8,"['Cillian Murphy' 'Paul Anderson' 'Sophie Rundle' 'Helen McCrory'
 'Ned Dennehy' 'Finn Cole' ""Natasha O'Keeffe"" 'Ian Peck' 'Harry Kirton'
 'Packy Lee' 'Joe Cole' 'Annabelle Wallis' 'Kate Phillips'
 'Aimee-Ffion Edwards' 'Tony Pitts' 'Benjamin Zephaniah' 'Tom Hardy'
 'Jordan Bolger']"
55,56.0,Ted Lasso,https://www.imdb.com/title/tt10986410/,2020– ,Comedy,Brendan Hunt,8.8,"['Jason Sudeikis' 'Brett Goldstein' 'Brendan Hunt' 'Nick Mohammed'
 'Hannah Waddingham' 'Jeremy Swift' 'Phil Dunster' 'Juno Temple'
 'Toheeb Jimoh' 'Kola Bokinni' 'Billy Harris' 'Stephen Manas'
 'Cristo Fernandez' 'Moe Jeudy-Lamour' 'Annette Badland' 'Adam Colborne'
 'Bronson Webb' 'Kevin Garry']"
56,57.0,The Crown,https://www.imdb.com/title/tt4786824/,2016–2023,Biography,Peter Morgan,8.6,"['Claire Foy' 'Olivia Colman' 'Imelda Staunton' 'Matt Smith'
 'Tobias Menzies' 'Dominic West' 'Lesley Manville' 'Charles Edwards'
 'Elizabeth Debicki' 'Jonathan Pryce' 'Vanessa Kirby' 'Marion Bailey'
 'Victoria Hamilton' 'Helena Bonham Carter' 'Pip Torrens' 'Sam Phillips'
 'Erin Doherty' 'Will Keen']"
57,58.0,Friends,https://www.imdb.com/title/tt0108778/,1994–2004,Comedy,David Crane,8.9,"['Jennifer Aniston' 'Courteney Cox' 'Lisa Kudrow' 'Matt LeBlanc'
 'Matthew Perry' 'David Schwimmer' 'James Michael Tyler' 'Elliott Gould'
 'Christina Pickles' 'Maggie Wheeler' 'Paul Rudd' 'Jane Sibbett'
 'Helen Baxendale' 'Jessica Hecht' 'June Gable' 'Tom Selleck'
 'Giovanni Ribisi' 'Aisha Tyler']"
58,59.0,You,https://www.imdb.com/title/tt7335184/,2018– ,Crime,Sera Gamble,7.7,"['Penn Badgley' 'Victoria Pedretti' 'Ambyr Childers' 'Elizabeth Lail'
 'Tati Gabrielle' 'James Scully' 'Saffron Burrows' 'Luca Padovan'
 'Jenna Ortega' 'Zach Cherry' 'Shalita Grant' 'Carmela Zumbado'
 'Nicole Kang' 'Scott Speedman' 'Charlotte Ritchie' 'Dylan Arnold'
 'Ben Mehl' 'Travis Van Winkle']"
59,60.0,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,2005– ,Comedy,Rob McElhenney,8.8,"['Charlie Day' 'Rob McElhenney' 'Kaitlin Olson' 'Glenn Howerton'
 'Danny DeVito' 'Mary Elizabeth Ellis' 'David Hornsby' 'Artemis Pebdani'
 'Lynne Marie Stewart' 'Sandy Martin' 'David Zdunich' 'Lance Barber'
 'Andrew Friedman' 'Gregory Scott Cummins' 'Jimmi Simpson' 'Nate Mooney'
 'Michael Naughton' 'Catherine Reitman']"
60,61.0,How I Met Your Father,https://www.imdb.com/title/tt14500082/,2022– ,Comedy,Isaac Aptaker,5.5,"['Hilary Duff' 'Christopher Lowell' 'Francia Raisa' 'Suraj Sharma'
 'Tom Ainsley' 'Tien Tran' 'Kim Cattrall' 'Stony Blyden' 'Josh Peck'
 'Ashley Reyes' 'Leighton Meester' 'Aby James' 'Daniel Augustin'
 'Tessa Auberjonois' 'Kyle MacLachlan' 'Laura Bell Bundy' 'Evan Shafran'
 'Erik Estrada Loaiza']"
61,62.0,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,2007–2019,Comedy,Chuck Lorre,8.2,"['Johnny Galecki' 'Jim Parsons' 'Kaley Cuoco' 'Simon Helberg'
 'Kunal Nayyar' 'Melissa Rauch' 'Mayim Bialik' 'Kevin Sussman'
 'Carol Ann Susi' 'John Ross Bowie' 'Laura Spencer' 'Wil Wheaton'
 'Brian George' 'Christine Baranski' 'Brian Posehn' 'Laurie Metcalf'
 'Joshua Malina' 'Ian Scott Rudolph']"
62,63.0,The Ark,https://www.imdb.com/title/tt17371078/,2023– ,Drama,Dean Devlin,3.6,"['Christie Burke' 'Reece Ritchie' 'Richard Fleeshman' 'Stacey Read'
 'Ryan Adams' 'Pavle Jerinic' 'Shalini Peiris' 'Christina Wolfe'
 'Tiana Upcheva' 'Lisa Brenner' 'Miles Barrow' 'Steven William Moore'
 'Jelena Moore' 'Dominik Cicak' 'Chris Leask' 'Tamara Radovanovic'
 'Michael Stokey' 'Milos Cvetkovic']"
63,64.0,The Blacklist,https://www.imdb.com/title/tt2741602/,2013–2023,Crime,Jon Bokenkamp,8.0,"['James Spader' 'Megan Boone' 'Diego Klattenhoff' 'Ryan Eggold'
 'Harry Lennix' 'Hisham Tawfiq' 'Amir Arison' 'Mozhan Marno' 'Laura Sohn'
 'Susan Blommaert' 'Baz' 'Teddy Coluca' 'Deirdre Lovejoy'
 'Genson Blimline' 'Parminder Nagra' 'Jonathan Holtzman' 'Diany Rodriguez'
 'Emily Kell']"
64,65.0,Fire Country,https://www.imdb.com/title/tt16098700/,2022– ,Drama,Tony Phelan,7.2,"['Max Thieriot' 'Kevin Alejandro' 'Jordan Calloway' 'Stephanie Arcila'
 'Jules Latimer' 'Diane Farr' 'Billy Burke' 'W. Tre Davis'
 'Michael Trucco' 'Tom Pickett' 'Fiona Rene' 'Kaylah Zander'
 'Sabina Gadecki' 'Mark Krysko' 'Zach Tinker' 'Jade Pettyjohn' 'Ty Olsson'
 'Hilary Jardine']"
65,66.0,The Watchful Eye,https://www.imdb.com/title/tt15422758/,2023– ,Drama,Julie Durk,6.1,"['Mariel Molino' 'Warren Christie' 'Amy Acker' 'Jon-Michael Ecker'
 'Aliyah Royale' 'Baraka Rahmani' 'Henry Joseph Samiri' 'Kelly Bishop'
 'Grace Kaufman' 'Christopher Redman' 'Andres Velez' 'Lex Lumpkin'
 'Clare Filipow' 'Megan Best' 'Emily Tennant' 'Lachlan Quarmby'
 'Aaron Douglas' 'Dhirendra']"
66,67.0,Bosch,https://www.imdb.com/title/tt3502248/,2014–2021,Crime,Eric Ellis Overmyer,8.5,"['Titus Welliver' 'Jamie Hector' 'Amy Aquino' 'Lance Reddick'
 'Madison Lintz' 'Troy Evans' 'DaJuan Johnson' 'Gregory Scott Cummins'
 'Scott Klace' 'Mimi Rogers' 'Paul Calderon' 'Deji LaRay' 'Linda Park'
 'Jacqueline Obradors' 'Sarah Clarke' 'Daya Vaidya' 'John Eddins'
 'Steven Culp']"
67,68.0,Servant,https://www.imdb.com/title/tt8068860/,2019–2023,Drama,Tony Basgallop,7.5,"['Lauren Ambrose' 'Toby Kebbell' 'Nell Tiger Free' 'Rupert Grint'
 'Phillip James Brannon' 'James Hoogerwerff' 'Jack Hoogerwerff'
 'Tony Revolori' 'Mathilde Dehaye' 'Molly Griggs' 'Mason Belford'
 'Julius Belford' 'Mac Rop' 'Boris McGiver' 'Caiden Ravenscroft'
 'Cole Hillenmayer' 'Luka Ravenscroft' 'Austin Hillenmayer']"
68,69.0,Willow,https://www.imdb.com/title/tt10278918/,2022– ,Action,Jonathan Kasdan,5.6,"['Ruby Cruz' 'Ellie Bamber' 'Tony Revolori' 'Erin Kellyman'
 'Amar Chadha-Patel' 'Warwick Davis' 'Dempsey Bryk' 'Joonas Suotamo'
 'Claudia Hughes' 'Joanne Whalley' 'Rosabell Laurenti Sellers'
 'Ralph Ineson' 'Daniel Naprous' 'Vitas Le Bas' 'Graham Hughes'
 'Sifiso Mazibuko' 'Kenny Knight' 'Derek Horsham']"
69,70.0,Laverne & Shirley,https://www.imdb.com/title/tt0074016/,1976–1983,Comedy,Lowell Ganz,7.0,"['Penny Marshall' 'Cindy Williams' 'David L. Lander' 'Eddie Mekka'
 'Michael McKean' 'Phil Foster' 'Betty Garrett' 'Leslie Easterbrook'
 'Carole White' 'Ed Marinaro' 'Bo Kaprall' 'Lynne Marie Stewart'
 'Harry Shearer' 'William Sumper' 'Vicki Lawrence' 'Doris Hess'
 'Rose Michtom' 'Susan Barnes']"
70,71.0,Will Trent,https://www.imdb.com/title/tt17543592/,2023– ,Crime,Liz Heldens,7.6,"['Ramon Rodriguez' 'Erika Christensen' 'Iantha Richardson'
 'Jake McLaughlin' 'Sonja Sohn' 'Deion Smith' 'Kevin Daniels'
 'Todd Allen Durkin' 'Kurt Yue' 'Cora Lu Tran' 'Jennifer Morrison'
 'Mark-Paul Gosselaar' ""Aline O'Neill"" 'Isaiah Stratton' 'Gara Coffey'
 'Julia Chan' 'Derek Evans' 'Michael Fairman']"
71,72.0,Night Court,https://www.imdb.com/title/tt13798316/,2023– ,Comedy,Dan Rubin,5.8,"['Melissa Rauch' 'India de Beaufort' 'John Larroquette' 'Lacretta'
 'Kapil Talwalkar' 'Dimiter D. Marinov' 'Wendie Malick' 'Danny Araujo'
 'Brian Scolaro' 'Kimia Behpoornia' 'Iris Bahr' 'Garrett Bales'
 'Maria Pallas' 'Brendan Jennings' 'Marypat Farrell' 'Will Hines'
 'Aaron Coleman' 'Kenneth Mosley']"
72,73.0,True Detective,https://www.imdb.com/title/tt2356777/,2014–2019,Crime,Nic Pizzolatto,8.9,"['Vince Vaughn' 'Colin Farrell' 'Rachel McAdams' 'Taylor Kitsch'
 'Matthew McConaughey' 'Mahershala Ali' 'Woody Harrelson' 'Carmen Ejogo'
 'Michelle Monaghan' 'Stephen Dorff' 'Michael Potts' 'Kelly Reilly'
 'Scoot McNairy' 'Tory Kittles' 'Ray Fisher' 'Chris Kerson'
 'Ritchie Coster' 'Sarah Gadon']"
73,74.0,Modern Family,https://www.imdb.com/title/tt1442437/,2009–2020,Comedy,Steven Levitan,8.5,"[""Ed O'Neill"" 'Sofia Vergara' 'Julie Bowen' 'Ty Burrell'
 'Jesse Tyler Ferguson' 'Eric Stonestreet' 'Rico Rodriguez' 'Sarah Hyland'
 'Nolan Gould' 'Ariel Winter' 'Aubrey Anderson-Emmons' 'Jeremy Maguire'
 'Reid Ewing' 'Beatrice the Dog' 'Pierce Wallace' 'Adam Devine'
 'Fred Willard' 'Dana Powell']"
74,75.0,24,https://www.imdb.com/title/tt0285331/,2001–2010,Action,Robert Cochran,8.4,"['Kiefer Sutherland' 'Mary Lynn Rajskub' 'Carlos Bernard'
 'Dennis Haysbert' 'Elisha Cuthbert' 'James Morrison' 'Reiko Aylesworth'
 'Jude Ciccolella' 'Kim Raver' 'Glenn Morshower' 'D.B. Woodside'
 'Roger Cross' 'Penny Johnson Jerald' 'Cherry Jones' 'Gregory Itzin'
 'Annie Wersching' 'Louis Lombardi' 'Sarah Clarke']"
75,76.0,Night Court,https://www.imdb.com/title/tt0086770/,1984–1992,Comedy,Reinhold Weege,7.7,"['Harry Anderson' 'John Larroquette' 'Richard Moll' 'Charles Robinson'
 'Markie Post' 'Marsha Warfield' 'Dorothy Andrews' 'Charlotte Portney'
 'Joleen Lutz' 'Mike Finneran' 'Selma Diamond' 'William Utay'
 'Florence Halop' 'S. Marc Jordan' 'Ellen Foley' 'Denice Kumagai'
 'Karen Austin' 'Paula Kelly']"
76,77.0,Women at War,https://www.imdb.com/title/tt14579330/,2022,Drama,Cécile Lorne,7.5,"['Audrey Fleurot' 'Julie De Bona' 'Camille Lou' 'Sofia Essaidi'
 'Sandrine Bonnaire' 'Tcheky Karyo' 'Laurent Gerra' 'Tom Leeb'
 'Yannick Choirat' 'Gregoire Colin' 'Vincent Rottiers'
 'Florence Loiret Caille' 'Maxence Danet-Fauvel' 'Eden Ducourant'
 'Pascal Houdus' 'Michael Vander-Meiren' 'Stacy Grewis Belotti'
 'Emmanuelle Bouaziz']"
77,78.0,Vera,https://www.imdb.com/title/tt1693592/,2011– ,Crime,Brenda Blethyn,8.1,"['Brenda Blethyn' 'Jon Morrison' 'Riley Jones' 'Kenny Doughty'
 'Ibinabo Jack' 'David Leon' 'Kingsley Ben-Adir' 'Paul Kaye' 'Paul Ritter'
 'Tom Hutch' 'Sonya Cassidy' 'Lisa Hammond' 'Cush Jumbo' 'Clare Calbraith'
 'Noof Ousellam' 'Wunmi Mosaku' 'Grant Crookes' 'Paul Fitzpatrick']"
78,79.0,Young Sheldon,https://www.imdb.com/title/tt6226232/,2017– ,Comedy,Steven Molaro,7.6,"['Iain Armitage' 'Zoe Perry' 'Lance Barber' 'Montana Jordan'
 'Raegan Revord' 'Jim Parsons' 'Annie Potts' 'Wallace Shawn'
 'Wyatt McClure' 'Matt Hobby' 'Doc Farrow' 'Craig T. Nelson' 'Ryan Phuong'
 'Melissa Peterman' 'Ed Begley Jr.' 'Rex Linn' 'Brian Stepanek'
 'Nancy Linehan Charles']"
79,80.0,Attack on Titan,https://www.imdb.com/title/tt2560140/,2013–2023,Animation,Josh Grelle,9.0,"['Josh Grelle' 'Bryce Papenbrook' 'Yuki Kaji' 'Yui Ishikawa'
 'Marina Inoue' 'Trina Nishimura' 'Kisho Taniyama' 'Clifford Chapin'
 'Hiro Shimono' 'Mike McFarland' 'Romi Park' 'Matthew Mercer'
 'Jessica Calvello' 'Hiroshi Kamiya' 'Yoshimasa Hosoya' 'Yu Kobayashi'
 'Robert McCollum' 'Ashly Burch']"
80,81.0,His Dark Materials,https://www.imdb.com/title/tt5607976/,2019–2022,Adventure,Jack Thorne,7.8,"['Dafne Keen' 'Kit Connor' 'Ruth Wilson' 'Amir Wilson' 'Will Keen'
 'Brian Fisher' 'Ariyon Bakare' 'Simone Kirby' 'Ruta Gedmintas'
 'Lin-Manuel Miranda' 'Lewin Lloyd' 'Frank Bourke' 'Joe Tandberg'
 'Cristela Alonzo' 'James McAvoy' 'Jade Anouka' 'Andrew Scott'
 'Jamie Wilkes']"
